#{"t_start": 1775412610.25416, "env_id": "None"}
r,l,t,raw_score,sequence_length
119.620766,8,4108.76894,1.1962076383196827,8
66.886246,32,4130.928431,0.6688624717411117,32
0.0,8,4154.401084,0.0,8
107.74122,16,4177.334073,1.0774121502510743,16
107.06441,8,4200.444354,1.0706440632608987,8
106.62483,8,4223.646311,1.0662483562606264,8
119.60418,16,4245.814294,1.1960417898253102,16
47.24047,4,4267.636114,0.4724047048309603,4
119.74699,8,4291.401971,1.1974698279723677,8
68.43177,8,4314.433659,0.6843176862197183,8
119.95692,4,4337.316161,1.1995691686278351,4
119.587425,16,4359.839271,1.1958742491533465,16
96.73113,4,4382.85136,0.9673113353540888,4
0.8627507,16,4405.457226,0.008627507386966814,16
68.67373,4,4428.330823,0.6867372516398469,4
0.0,16,4452.360923,0.0,16
69.29667,16,4485.404315,0.6929667252321939,16
81.02358,16,4519.323223,0.8102358063826326,16
94.022026,32,4554.989223,0.9402202585682087,32
119.85022,8,4588.287129,1.1985022311531026,8
58.875576,8,4622.739288,0.5887557725163792,8
116.99832,16,4656.963744,1.1699832201315705,16
119.618004,16,4692.054203,1.1961800463566334,16
119.86956,8,4725.879183,1.1986956054320883,8
119.904465,4,4761.501989,1.1990446406636044,4
119.893555,8,4796.268865,1.1989355361952212,8
119.725204,16,4829.446274,1.1972520424553026,16
112.47531,32,4862.608932,1.1247530974983326,32
119.37964,32,4896.825909,1.1937964157240057,32
119.945015,4,4931.649299,1.199450172220902,4
2.4148538,32,4965.425991,0.024148539278789412,32
119.92432,8,5000.724977,1.1992431724326214,8
68.02816,4,5033.987728,0.6802816003560882,4
110.77366,8,5066.841557,1.107736619880217,8
1.144619,32,5100.44639,0.011446190136966211,32
114.1972,8,5134.950545,1.1419719923457543,8
115.50108,16,5170.736084,1.1550108718347782,16
68.34532,32,5205.212801,0.6834531790594067,32
119.730255,16,5239.098475,1.1973025607517744,16
0.0,4,5239.11017,0.0,4
89.06324,8,5275.021734,0.8906323835048975,8
75.52579,8,5311.689694,0.7552579011034729,8
54.38465,16,5347.03162,0.5438465007752779,16
96.01918,16,5382.177096,0.9601918009069617,16
88.593765,16,5416.846289,0.8859376340392665,16
0.0,4,5417.369579,0.0,4
107.51889,16,5451.752454,1.075188893378759,16
96.25452,8,5487.16525,0.9625451424232707,8
87.641655,32,5520.940231,0.876416561273182,32
119.87372,16,5555.945169,1.1987371679791716,16
58.88289,4,5591.305655,0.5888288833863867,4
100.49141,8,5626.342765,1.0049140891798152,8
94.48308,32,5660.476327,0.944830753498889,32
83.61096,32,5695.543888,0.836109638570516,32
102.05813,16,5729.662013,1.0205812496980702,16
77.44161,4,5765.361235,0.7744161231013335,4
94.87679,8,5800.392753,0.948767950988407,8
112.304794,32,5836.520951,1.1230479205451882,32
119.99509,8,5869.575174,1.199950851690054,8
95.95119,4,5904.26524,0.9595118367098231,4
119.964294,8,5938.247356,1.1996429563175053,8
115.36224,4,5972.325069,1.153622428219354,4
109.95192,8,6007.441928,1.0995191876519403,8
117.96554,32,6042.041135,1.1796553761391613,32
114.28907,8,6077.899472,1.1428906941513477,8
93.000465,16,6112.024169,0.9300046553125225,16
101.89326,4,6145.505144,1.0189325394205098,4
58.822212,4,6177.245639,0.5882221197875882,4
65.56919,16,6208.416869,0.6556918871817091,16
75.12579,4,6230.130536,0.7512579409320419,4
96.4437,4,6253.302229,0.9644370019138023,4
119.42565,16,6276.305197,1.194256552225887,16
86.33629,8,6299.53031,0.863362884361186,8
30.514395,4,6322.531359,0.30514395173257025,4
119.784004,32,6346.000863,1.1978400357831043,32
119.71027,16,6369.143004,1.1971027172591022,16
6.756911,32,6395.210408,0.06756910941204224,32
69.79865,8,6430.401634,0.6979864979430824,8
79.30733,8,6466.122819,0.7930733085123137,8
98.91266,16,6502.516171,0.9891266002541834,16
95.66246,4,6536.290562,0.9566245902180089,4
0.0,4,6536.309571,0.0,4
119.83007,16,6570.239865,1.1983006818984665,16
110.11042,8,6605.100655,1.1011041862244515,8
79.82512,8,6639.992687,0.798251160248492,8
119.43672,16,6675.286783,1.194367225271753,16
47.92611,32,6710.271513,0.4792610850348688,32
78.66805,8,6744.670928,0.7866804949854147,8
39.23611,4,6779.390549,0.39236109510007267,4
0.0,4,6779.406696,0.0,4
73.64593,8,6813.723395,0.7364592484234151,8
69.27225,8,6848.893366,0.6927224714945168,8
113.008224,8,6883.869816,1.1300822680290252,8
119.73696,16,6918.997809,1.1973696353005416,16
104.905876,4,6953.660961,1.0490587386800105,4
49.20931,16,6987.301977,0.49209309501068405,16
106.681465,16,7023.700849,1.0668146359802457,16
91.607155,32,7058.74328,0.9160715225784292,32
87.13727,4,7094.948228,0.8713727085282034,4
0.0,4,7094.965971,0.0,4
102.995804,32,7131.183245,1.029958074851177,32
101.57234,8,7165.785414,1.0157233957449354,8
81.07496,16,7200.891,0.8107496146862132,16
111.67318,8,7236.730526,1.1167318332291511,8
80.81291,16,7272.596211,0.8081291229749311,16
72.03277,32,7307.784147,0.7203276554170062,32
119.95399,4,7341.751091,1.1995398895928764,4
80.058914,32,7378.210659,0.800589145882413,32
3.5435677,32,7412.892215,0.03543567631929295,32
72.5613,32,7449.390848,0.7256129948956772,32
0.0,4,7485.499976,0.0,4
108.62595,8,7522.020241,1.086259551451575,8
119.944855,8,7556.516169,1.1994485630562919,8
107.78474,16,7591.271564,1.0778473645700495,16
90.24857,8,7624.68645,0.9024857472288952,8
0.0,4,7624.716641,0.0,4
42.742603,8,7659.584565,0.42742601463922114,8
119.77283,8,7695.275971,1.1977282560186602,8
0.0,8,7730.398368,0.0,8
97.20084,4,7765.20269,0.9720084250866612,4
109.084816,4,7800.04588,1.0908481653974467,4
91.478645,8,7832.522216,0.9147864312489071,8
95.58172,8,7867.32468,0.9558171682351698,8
84.080246,4,7901.984747,0.8408024318178797,4
119.9625,4,7938.20919,1.1996250231924208,4
77.40323,16,7974.625387,0.7740323155372552,16
119.9962,8,8009.256469,1.1999619687039045,8
119.11531,32,8043.129077,1.1911530816465803,32
37.09358,16,8077.772542,0.3709357950506867,16
65.02507,32,8112.818128,0.6502507030802724,32
0.7065166,16,8146.796994,0.0070651662130791085,16
81.53352,8,8182.160497,0.8153352608994356,8
114.930046,4,8216.545391,1.1493004846520476,4
100.39796,32,8250.994061,1.0039795482641825,32
53.128773,4,8285.539594,0.5312877190638271,4
0.0,4,8320.556921,0.0,4
103.91105,16,8355.719528,1.0391104565674179,16
119.899414,8,8391.25752,1.1989941142929583,8
117.80993,4,8427.344086,1.1780992859105306,4
